Name,X,Y,Label
River Pointe Parkway,34.25883805882353,-84.46165921176471,11
River Pointe Parkway,34.258979565,-84.46196104500001,11
River Pointe Parkway,34.25891128333333,-84.45995646666667,11
River Terrace,34.25758136111111,-84.46015005,11
Riverview Lane,34.25745814736842,-84.45857843684212,11
Rockview Drive,34.257903209090905,-84.45911533636364,11
Avery - Hopewell 115kV,34.170370275,-84.30762067500001,20
Moore Creek,34.32430985,-84.56095389999999,16
Moore Creek,34.32352243214286,-84.56215239642857,16
Reinhardt College Parkway,34.32581149999999,-84.5615843,11
Reinhardt College Parkway,34.32483182307692,-84.56122196923077,11
North Cherokee Church of Christ,34.3167342,-84.5524573375,10
Chevron,34.3144311,-84.54986174999999,2
Dollar General,34.31500305,-84.549542825,19
Northside Pharmacy,34.315222399999996,-84.54994385,4
Valero,34.31681865,-84.55339302499999,2
Waleska Food Mart,34.316681625,-84.55325845,9
Waleska Post Office,34.31847045,-84.55596947000001,8
Waleska United Methodist Church,34.31973174166667,-84.556096925,10
Life Time,34.08057170833334,-84.45461071666666,6
Carl Barrett Drive,34.168785635294114,-84.47524735882354,11
Reese Street,34.171181425,-84.47712965,11
Hampton Way,34.169410283333335,-84.47567805,11
Lee Court,34.17122665,-84.47664078333334,11
Charles Drive,34.16900465,-84.47755595000001,11
Jay Street,34.168205916666665,-84.47771345,11
Linda Court,34.1704194375,-84.4771055125,11
Spring Trail,34.167991699999995,-84.47693592222222,11
Gables Run,34.12864305000001,-84.34895605,11
Milton Point,34.1667672254902,-84.31135415490196,11
windsor Cove,34.17048614,-84.30892841333335,11
Oxford Lane,34.169629316666665,-84.30917485,11
Dartmouth Road,34.17069047368421,-84.31339369999999,11
Inverness Trail,34.16946676111112,-84.31391187777777,11
Manor Trace,34.16568202222222,-84.30015092777776,11
Manor Close,34.167013714285716,-84.30098608571429,11
Andes Lane,34.1627662,-84.5253303,11
CrestmontDrive,34.1611178,-84.52344793333334,11
CrestmontDrive,34.161177,-84.52343933333334,11
Garnet Court,34.16807346666667,-84.5317906,11
Lake Side Lane,34.1684018,-84.53039255,11
Silver Walk,34.167627249999995,-84.5357707,11
Blankets Creek Drive,34.16573888703704,-84.55113505740741,11
Bridgemill Parkway,34.180055975,-84.551796075,11
WellStar Way,34.14907203333333,-84.51993829999999,11
WellStar Way,34.14523718095238,-84.5206855190476,11
Sixes Road,34.17851775,-84.55039952500002,11
Sixes Road,34.145409,-84.51590783333332,11
Sixes Road,34.1460243,-84.51671526666667,11
River Ridge Drive,34.254389753846155,-84.48878272307692,11
Falcon Pointe Court,34.16322307777777,-84.56267326666666,11
CrestmontDrive,34.160338724999995,-84.52466382499999,11
Forest Pine Drive,34.263422522000006,-84.31981711199998,11
Deerberry Court,34.2644484,-84.31475485,11
Mistiflower Court,34.264286266666666,-84.31627382222223,11
Amaranth Court,34.26410301111111,-84.31942699999999,11
Smithwick Boulevard,34.26196371,-84.31942898,11
Long Shadows Drive,34.191575405,-84.37622722,11
Traditions Court,34.18968989,-84.30398468,11
Magnolia Leaf Drive,34.11366798275862,-84.52356703103447,11
Antebellum Place,34.11408942,-84.52102046,11
Society Court,34.113984328571426,-84.52327252142857,11
Cotton Gin Drive,34.11431639090909,-84.52428716363636,11
Charlston Court,34.114587549999996,-84.5243448,11
Rocking Chair Court,34.11487045,-84.52376275,11
Battery Way,34.114355950000004,-84.5237489,11
Battery Way,34.1143237,-84.52381489999999,11
Lantern Lane,34.113413622222225,-84.5213062,11
Overlook Drive,34.11335288888889,-84.52248793333334,11
Market Place Lane,34.1137102,-84.52288765,11
Breeze Lane,34.11307252857143,-84.52338802857143,11
Plantation Parkway,34.11504175,-84.5216808,11
Plantation Parkway,34.115041250000004,-84.5217695,11
Ridge Trail,34.11617688513513,-84.52163079594594,11
Whitfield Way,34.11397114,-84.5202489,11
Quinn Drive,34.11266386923077,-84.51969661538462,11
Norton Crossing,34.113625077777776,-84.51931101111111,11
Tuggle Court,34.11444755333334,-84.51916391333334,11
Mincey Way,34.1151529,-84.51935957142857,11
Elena Way,34.1162083,-84.51951246666665,11
Hawks Road,34.26162043846154,-84.28021282307692,11
Johnston Farm Lane,34.11576156666667,-84.51096833333334,11
Johnston Farm Lane,34.11169123783783,-84.50652465945946,11
Johnston Farm Lane,34.113898733333336,-84.50814593333332,11
Johnston Farm Lane,34.11393062857143,-84.50812598571429,11
Johnston Farm Lane,34.11580336666667,-84.51088293333333,11
Johnston Farm Lane,34.11489305789474,-84.50973456842105,11
Fox Pointe Court,34.11436435,-84.50962486666667,11
Fox Pointe Court,34.113766424999994,-84.50994846,11
Ashgrove Court,34.113803777777775,-84.50885686666668,11
Ashgrove Court,34.11342019,-84.508994635,11
Castle Creek Drive,34.11407335,-84.50678851250001,11
Spotted Ridge Circle,34.11491222307693,-84.50587796923077,11
Old Mystic Drive,34.1196270625,-84.6568854625,11
Old Mystic Drive,34.1210921,-84.65705107142857,11
Old Mystic Trail,34.12082398,-84.65501492,11
Spinnaker Way,34.1095487,-84.6557232,11
Spinnaker Way,34.10952644,-84.6555409,11
Twin Pines Drive,34.105799700000006,-84.65117975000001,11
Twin Pines Drive,34.10534525714286,-84.6519569,11
Lantern Walk Drive,34.33027778,-84.3883912,11
Myers Gate Road,34.32986971666667,-84.38867118333333,11
East Gate Trail,34.3300973,-84.388971225,11
Mount Moriah Road,34.33101968888889,-84.39022778444445,11
Bethany Court,34.33166287142858,-84.38776744285714,11
Mount Moriah Road,34.33152968666666,-84.38865031999998,11
Morning Star Way West,34.330991305000005,-84.389975365,11
Coy M. Holcomb Road,34.329614375,-84.38701453333333,11
Howell Bridge Road,34.32660356428572,-84.38835989285715,11
Howell Bridge Road,34.32628075,-84.38706375000001,11
Howell Bridge Road,34.326667675,-84.388244495,11
Valley Street,34.3268310375,-84.38760445,11
Berkeley Terrace,34.171847642857145,-84.45537855714285,11
Brockdale Pass,34.17544994000001,-84.45927277000001,11
Edgewater Trail,34.17629908928571,-84.45427795714285,11
Glenwood Crossing,34.173276449999996,-84.45709903333334,11
Glenwood Drive,34.17488982222223,-84.45752192222221,11
Idlewood Drive,34.17656338,-84.45695350666666,11
Idlewood Drive,34.17120798823529,-84.45667225294117,11
Idlewood Drive,34.173660104347825,-84.45750497391305,11
Idlewood Drive,34.17505644285715,-84.45713667142857,11
Lorimore Pass,34.17425262424242,-84.46165385303031,11
Lorimore Pass,34.173630700000004,-84.455363775,11
Park East,34.16924026666667,-84.45312883333332,11
Park West,34.16925523333334,-84.45386493333332,11
Poplar Terrace,34.17102912,-84.45511450000001,11
Ridgewood Trail,34.175241827777775,-84.46125550833332,11
Ridgewood Trail,34.176443077777776,-84.46043347777777,11
Setters Ridge,34.17636795,-84.45325628750001,11
Seymore Pass,34.172349,-84.45602008571429,11
White Oak Trail,34.1699733,-84.45598494999999,11
Avery Cove,34.17341145,-84.452959575,11
Ashley Lane,34.16000376666667,-84.45398095,11
Augusta Drive,34.15997787083333,-84.45262718333333,11
Avery Creek Way,34.16309286,-84.45049324,11
Azalea Drive,34.158787149999995,-84.452335,11
Bradshaw Estates Drive,34.16367730232559,-84.45196292325583,11
Crabapple Court,34.16149595,-84.4535827,11
Forrester Lane,34.164107342307695,-84.45591639615385,11
Golden Bell Way,34.164533975000005,-84.451178525,11
Magnolia Lane,34.167157,-84.45139546363636,11
Tea Olive Court,34.1631299,-84.45162909999999,11
Forrester Court,34.1547365,-84.43447885,11
Glenmill Court,34.15532415,-84.43719415000001,11
Glenmill Way,34.15634765,-84.43721576666665,11
Meadow Brook Circle,34.1514779,-84.43446349999999,11
Meadow Brook Court,34.154409025,-84.4319738,11
Meadow Brook Drive,34.15323735714286,-84.43272044857144,11
Meadow Brook Lane,34.15320465,-84.43492835,11
Meadow Brook Lane,34.15309345,-84.4349306,11
Meadow Creek Way,34.15260265,-84.4308535,11
Meadow Overlook,34.152553625,-84.43351472500001,11
Brandon Street,34.1172753,-84.52061142,11
Brandon Street,34.116737457142854,-84.52061102857144,11
Elena Way,34.116728325,-84.52035074374999,11
Elena Way,34.11778095,-84.51930465,11
Elena Way,34.117840675,-84.5193313,11
Elena Way,34.1161852625,-84.52058092499999,11
Travis Court,34.117874,-84.52127246666667,11
Travis Court,34.117558079999995,-84.52106066000002,11
Big Rock Way,34.10900710000001,-84.5156085,11
Big Rock Way,34.108643179999994,-84.51569638000001,11
Big Rock Way,34.11034435714286,-84.51505398571427,11
Brownhill Court,34.1094471,-84.51654675,11
City on a Hill United Methodist Church,34.1121037125,-84.5155175875,9
Haney Road,34.10786366153846,-84.51139667692307,11
Haney Road,34.109263166666665,-84.5152354,11
Main Street,34.108444852631585,-84.51758588421053,11
Main Street,34.112923759999994,-84.51556202999998,11
Main Street,34.10866384,-84.51772142,11
Main Street,34.108190099999995,-84.51758355,11
Oakbourne Way,34.1103676375,-84.51081587499999,11
Ridgewalk Parkway,34.118495046153846,-84.51656662307693,11
Ridgewalk Parkway,34.1169555,-84.51551865,11
Winsfield Lane,34.10983099545455,-84.5106974909091,11
Flintrock Way,34.110205459999996,-84.51234201999999,11
Heritage Walk,34.08477330967742,-84.5261276967742,11
Ridgeview Drive,34.25997181304348,-84.31622792173913,11
Hawks Bend,34.18787738333333,-84.39269738333333,11
Brannon Drive,34.180170759375,-84.38370200625,11
Libby Lane,34.18396913181818,-84.38284767954543,11
Ewell Court,34.18147775,-84.38316234999999,11
Addie Lane,34.18175053333333,-84.38529636666665,11
Ernest Court,34.18242561666667,-84.3861051,11
Dale Court,34.18096394285714,-84.38802712857144,11
Teal Court,34.17713396,-84.39073558,11
Amberleigh Circle,34.21151765769231,-84.62953925000001,11
Amberleigh Drive,34.211375239285715,-84.63307654642857,11
Amberleigh Court,34.211513525,-84.63224174999999,11
Brooke Boulevard,34.11707598245614,-84.50375490701754,11
Grand Oaks Court,34.0968204,-84.49507565,11
Grand Oaks Drive,34.0972218625,-84.49513557916667,11
Grand Oaks Lane,34.09765911904761,-84.49266190952382,11
Grand Oaks Way,34.097281933333335,-84.49313140000001,11
Edinburgh Lane,34.09511860833334,-84.49682679166666,11
Melrose Circle,34.0965428,-84.497419725,11
Waverly Place,34.0961801,-84.49746379999999,11
Braxfield Terrace,34.0947683,-84.50288505,11
Rokeby Drive,34.09559792105263,-84.50411064736842,11
Bobbie Way,34.087603211111116,-84.55540146666667,11
Kasey Drive,34.08687533333333,-84.55435846666667,11
Lossie Lane,34.08608638,-84.55453742,11
Townview Drive,34.08675357,-84.55542746,11
Woodson Way,34.08644233333333,-84.5528691,11
Sharon Way,34.086166260000006,-84.55361484,11
Crestline Way,34.136450790000005,-84.44128891999999,11
Heritage Overlook,34.13536205,-84.442269259375,11
Olde Heritage Circle,34.13678961666666,-84.44308266666667,11
Olde Heritage Way,34.137505916,-84.444974848,11
Olde Heritage Way,34.13622041111111,-84.44600101111111,11
Olde Oak Way,34.1366755,-84.4466631,11
Bridle Lane,34.143598600000004,-84.44655474999999,11
Canter Way,34.143440119999994,-84.44477572000001,11
Newcastle Walk,34.14276891891893,-84.44547155135136,11
Trotters Run,34.1419000625,-84.44434261250001,11
Valley View Court,34.152143,-84.4555637,11
Wayfair Overlook,34.15297013846154,-84.45534092307692,11
Edinburgh Lane,34.09423185,-84.5005111,11
Edinburgh Lane,34.095341057894736,-84.50404488421051,11
Victory Commons Overlook,34.108773371428576,-84.59279306666666,11
Victory Commons Way,34.1080216875,-84.591886475,11
Orchards Circle,34.16798684761905,-84.41844282857144,11
Owens Farm Lane,34.1668880875,-84.417570075,11
Owens Farm Lane,34.16917406666666,-84.41756403333333,11
Shade Tree Circle,34.16540958461538,-84.41844137692307,11
Hickory Village Circle,34.16898903333334,-84.41131142916667,11
Hickory Commons Way,34.16874933571429,-84.41162184285713,11
Autumn Glen Drive,34.16319240869566,-84.42382526521739,11
Autumn Glen Trail,34.161434549999996,-84.42109694999999,11
Jordan Ridge Court,34.145450833333335,-84.35226226666667,11
Marshalls Bluff,34.140556933333336,-84.34933326666668,11
Marshalls Cove,34.14088032571428,-84.35030702857142,11
Taylor Glen Drive,34.14486599655172,-84.35418836551725,11
Taylor Ridge Way,34.14529058888889,-84.35450411111111,11
Taylor Valley Court,34.1430643,-84.357237,11
Taylor Valley Way,34.14318727058824,-84.35758524117648,11
Eagles Ridge,34.144605500000004,-84.33678115714285,11
Eagles Ridge,34.1449614,-84.33651455,11
Glendale Terrace,34.14048341333333,-84.32859932666666,11
Glendale Terrace,34.140923324999996,-84.328584375,11
Glenover Drive,34.14361380363636,-84.33494701999999,11
Glenover Drive,34.1471858,-84.34270905,11
Golf Link View,34.143715535714286,-84.33536472857142,11
Golf Link View,34.14495188571429,-84.33385144285714,11
Golf Link View,34.14440413333333,-84.33451129999999,11
Golf Vista Court,34.14544471666667,-84.32358667222222,11
Golf Vista Court,34.14454046000001,-84.32348379999999,11
Muirfield Cove,34.13977298,-84.33075914,11
Muirfield Cove,34.14057246666667,-84.33083103333334,11
Rolling Links Drive,34.14443503333334,-84.32944122666666,11
Rolling Links Drive,34.142964942105266,-84.33002056842106,11
Cypress Court,34.18280109411766,-84.49688685294117,11
Harbor Creek Parkway,34.183163926666666,-84.49839197333333,11
Harbor Creek Parkway,34.18343805,-84.498136,11
Harbor Creek Parkway,34.184372499999995,-84.4987227,11
Harbor Creek Parkway,34.18173588333334,-84.49944305000001,11
Harbor Creek Parkway,34.184056825,-84.499088575,11
Harbor Creek Parkway,34.182606299999996,-84.49820523333334,11
Harbor Creek Parkway,34.18235106842105,-84.50204153684211,11
Harbor Creek Parkway,34.18186730000001,-84.49939995714284,11
Taylors Farm Court,34.181347200000005,-84.4936216,11
Heritage Drive,34.25667582142858,-84.48712847142858,11
Heritage Drive,34.254141778124996,-84.4869390875,11
Riverstone Commons Circle,34.258099457142855,-84.48470117142858,11
Riverstone Commons Circle,34.257559459999996,-84.48449674000001,11
Riverstone Commons Circle,34.25713076666667,-84.48525003333333,11
Riverstone Commons Circle,34.258173925,-84.4849808,11
Riverstone Commons Circle,34.25605075714286,-84.48460441428571,11
Riverstone Commons Circle,34.258257959999995,-84.48526298,11
Heritage Circle,34.256324426666666,-84.48681284000001,11
Apalachian Woods Drive,34.26196574285714,-84.52928874285715,11
Aster Court,34.26267214999999,-84.51761902999999,11
Balsam Drive,34.26189491111111,-84.5161217388889,11
Big Meadows Drive,34.2639157,-84.52220475,11
Big Meadows Drive,34.26403764285714,-84.52173784285715,11
Bonneset Court,34.261032050000004,-84.51793083333332,11
Daicey Way,34.263632333333334,-84.5210072,11
Forest View Court,34.268279119999995,-84.51593828,11
Forest View Court,34.268875775,-84.5162608375,11
Great Sky Parkway,34.276374869014084,-84.49832436338025,11
Hemlock Trail,34.26326355,-84.52770546250001,11
High Point Drive,34.27336101363637,-84.50967392272729,11
High Point Drive,34.271765975,-84.50766812500001,11
High Point Drive,34.27186582857143,-84.50686775714284,11
Larkspur Drive,34.26179521499999,-84.51348033000001,11
Laurel Canyon Parkway,34.26462693043479,-84.5218462869565,11
Laurel Canyon Parkway,34.264081149999996,-84.52930601176472,11
Laurel Canyon Parkway,34.2640473030303,-84.51765441515151,11
Laurel Crossing,34.26033379166667,-84.52082940833333,11
Laurel Overlook,34.26426277826088,-84.51362636956522,11
Laurel Ridge,34.261845185714286,-84.51963551428571,11
Mountain Laurel Court,34.26399135,-84.5283426,11
Puckett Creek Court,34.2656816125,-84.5223092,11
Skyland Drive,34.261303125,-84.51386099999999,11
Springer Mountain Drive,34.26296495714286,-84.5215232,11
Woodridge Pass,34.26701120909092,-84.51141333181818,11
Woodridge Terrace,34.2639765,-84.51268491666667,11
Laurel Canyon Trail,34.268863704761905,-84.51390805238096,11
Horizon Trail,34.27089989500001,-84.52047354,11
Laurel Vista Drive,34.272805204,-84.519382904,11
Windy Ridge Court,34.26645609166666,-84.51253997500001,11
Summit View Court,34.27402860833333,-84.5179969,11
Misty View Drive,34.26534138,-84.51718278,11
Sunrise Ridge,34.27204505,-84.51648701666667,11
Woodsale Drive,34.26584378333333,-84.51649868333332,11
High Mountain Trace,34.26570403333333,-84.52663363333333,11
Laurel Canyon Parkway,34.272303193750005,-84.50476046874999,11
Deer Chase,34.25754946666667,-84.49831036666667,11
Puckett Circle,34.25822996666667,-84.5066402,11
Puckett Creek Drive,34.25816477142857,-84.50369673571429,11
Puckett Creek Drive,34.2569676375,-84.50356604375,11
Ridgewood Court,34.25783521428571,-84.49874021428572,11
Brookside Way,34.2523772,-84.48507683333332,11
Riverstone Place,34.25390918666666,-84.48444522666665,11
Riverstone Terrace,34.2530132,-84.4824155625,11
Riverstone Terrace,34.253168611111114,-84.48133454444445,11
Bluffs Parkway,34.286163418181815,-84.46766159999999,11
Bluffs Parkway,34.28996119166667,-84.46363420833333,11
Bluffs Parkway,34.27651792307693,-84.46981789999998,11
Bluffs Parkway,34.28222677692308,-84.46870579230769,11
Bluffs Parkway,34.28205856842106,-84.46888449473686,11
Bluffs Parkway,34.28789912173913,-84.46626008695651,11
Bluffs Parkway,34.27348885769231,-84.47075310384616,11
Bluffs Parkway,34.28477671851852,-84.46847900000002,11
Riverstone Boulevard,34.25442408000001,-84.47481102000002,11
Bluffs Parkway,34.279746914814815,-84.46863676666668,11
Bluffs Parkway,34.287885466666665,-84.4658294,11
Bluffs Parkway,34.26505468823529,-84.47212422352942,11
Bluffs Parkway,34.265206649999996,-84.47224266481481,11
Bluffs Parkway,34.286563224999995,-84.467160975,11
Bluffs Parkway,34.27690905,-84.46945811249999,11
Bluffs Court,34.28461566,-84.46804331999999,11
Watermist Drive,34.27370115,-84.472298375,11
Watermist Drive,34.2735698,-84.47115025,11
Waterstone Trail,34.27264203125,-84.47223189375,11
Waterstone Drive,34.27283026,-84.47269281999999,11
Bluffs Court,34.284564620000005,-84.46610382,11
North Rope Mill Road,34.13933227999999,-84.51813324599999,11
Explorer Trail,34.13345458636364,-84.52627641818181,11
Explorer Trail,34.1348818015625,-84.52761809218751,11
Explorer Trail,34.136009648275866,-84.53001226206896,11
red marks,34.13588121666667,-84.53019114166666,11
Explorer Trail,34.132747433333336,-84.52766629999999,11
Explorer Trail,34.13270745,-84.527424,11
Explorer Trail,34.13305992903226,-84.5268083516129,11
Explorer Trail,34.1326587,-84.52797175,11
Explorer Trail,34.13413681363637,-84.52760863701299,11
Explorer Trail,34.13497596415095,-84.52923165094339,11
Lynnwood Drive,34.077346750000004,-84.5185655,11
Olde Mill Drive Northeast,34.0770584,-84.51027444285715,11
Ashepoint Circle,34.16991695714285,-84.28787181428572,11
Ashepoint Way,34.170258925,-84.28718545833333,11
Greenpoint drive,34.1716323625,-84.2863287875,11
Sablegreen Way,34.17309421428572,-84.28629997142856,11
Sablewood Drive,34.171881672727274,-84.28813926818181,11
Smith forest Lane,34.1983865388889,-84.30797621111111,11
ryan lake Trail,34.19623879333333,-84.30528349333333,11
Bream Drive,34.171110286111116,-84.32657058888888,11
Liberty Grove Road,34.1869334882353,-84.32508565882353,11
Liberty Grove Road,34.1855891,-84.31829287999999,11
Liberty Grove Road,34.1855138,-84.31833191999999,11
Liberty Grove Road,34.18596518,-84.32013762,11
Slide Court,34.170037199999996,-84.327659125,11
Puckett Road,34.185725399999995,-84.3235904,11
Bluegrass Way,34.18811435,-84.32318435,11
Horsham Trail,34.17920174324324,-84.30795685405404,11
Laconia Lane,34.18126127222222,-84.31037832222222,11
Liberty Grove Pass,34.187721276000005,-84.321925552,11
Timberview Trail,34.1876496,-84.3232939,11
quayside Court,34.17500711666666,-84.31555038333335,11
Liberty Grove Pass,34.1864473,-84.3234997,11
Liberty Grove Pass,34.186631575,-84.323559125,11
Avery court,34.215063799999996,-84.38148102857143,11
Bentley creek Court,34.21387083333333,-84.3787501,11
Big Cedar court,34.21485964285714,-84.37863502857142,11
Canton Court,34.21542955384616,-84.38052573076924,11
Edward Creek Court,34.214231,-84.37818017499998,11
Little Shoals Court,34.21906510714286,-84.37472897142858,11
Little Shoals Drive,34.217521787692306,-84.37712328923078,11
Little Shoals Place,34.215698599999996,-84.37711861818183,11
Mill Creek Avenue,34.21102015970149,-84.3814709044776,11
Mill Creek Cove,34.212855225,-84.3816505,11
Mill Creek Drive,34.21409605930232,-84.38022568023256,11
Pine Log Court,34.217577836363645,-84.37953629090909,11
Pine Log Lane,34.21685875714286,-84.38072752857143,11
Puckett Court,34.208690875,-84.38101369166667,11
Slope Creek way,34.21099085000001,-84.38134180000002,11
Smithwick Court,34.21587606,-84.38177352,11
Toonigh Way,34.217302305882356,-84.38088544705882,11
Wiley Court,34.21288643684211,-84.38015961578948,11
BNorthampton Lane,34.224168125000006,-84.3903445125,11
Northampton Court,34.22173681666667,-84.39114731666668,11
Northampton Drive,34.21522863333333,-84.38991193333332,11
Water Fall Court,34.2233123,-84.39195385,11
Birch Hill Court,34.22506345,-84.371613,11
Cottonwood Court,34.2212309,-84.37068518333334,11
Evergreen Court,34.222749625,-84.37165122500001,11
Juniper Court,34.220729559999995,-84.37166008,11
Oak Haven Drive,34.22316106136364,-84.37103627272728,11
Poplar Court,34.221139225,-84.36934680000002,11
Carmichael Circle,34.19876187424243,-84.39920401969698,11
Carmichael Circle,34.20660121764706,-84.39951285882353,11
Carmichael Drive,34.20795176153846,-84.39798578461539,11
Carmichael Drive,34.202997188888894,-84.39853836666666,11
Paint Horse Drive,34.20420287142857,-84.40052291428572,11
Paint horse Drive,34.20436966,-84.39588885333335,11
Trotter way,34.20706747777778,-84.39883747777778,11
Hickory Mill Court,34.16708608333334,-84.34600491666667,11
Hickory Mill Lane,34.16756626363636,-84.34544581818183,11
Hickory Pass,34.1743097,-84.34795388,11
Old Bay Lane,34.17205828,-84.34739746000001,11
Savanna estates Court,34.169639350000004,-84.37092156666667,11
Savanna estates Drive,34.16686467906977,-84.37088837674419,11
Segwick Drive,34.17264397916667,-84.34768354583333,11
Farm Valley Drive,34.22858403043478,-84.3397803652174,11
Farmbrook Pass,34.226030795,-84.34095667,11
Overlook court,34.2295231,-84.33985706666665,11
Rosebury Drive,34.22627628666667,-84.33283255333335,11
Rosebury way,34.225549436363636,-84.33162955454546,11
Rosebury way,34.22682343000001,-84.32780269999999,11
Streamside Place,34.224764069230766,-84.34091648461539,11
Farmwood Way,34.226629575,-84.338963575,11
Equest Drive,34.2178515,-84.33407671199998,11
Trinity Overlook,34.230041175000004,-84.3171903625,11
Trinity way,34.22970447857143,-84.31809922142857,11
ric drive,34.2199957,-84.3257157875,11
trinity Hollow road,34.22788034999999,-84.31736037058825,11
Bennington court,34.24223345,-84.3591813,11
Cadence Lane,34.23952772727274,-84.3532269,11
Cadence Lane,34.2394779,-84.35328891818182,11
Five Oaks Lane,34.24068884166667,-84.35344244166667,11
Howell Crossing,34.24471540810811,-84.35930448108108,11
Lakeside Trace,34.24204746470588,-84.3550399382353,11
Magnolia Creek Drive,34.24434835121951,-84.35793159268292,11
Red Robin Court,34.245101425,-84.35854235000001,11
Riley Court,34.24419962,-84.35678122,11
Woodview Trail,34.24167495555556,-84.35366186666667,11
Creek Shire Drive,34.25041975,-84.3539728,11
Crekshire Circle,34.25030411875,-84.35057913125,11
East Hampton Place,34.25049867894736,-84.34897619999998,11
East Hampton Trail,34.25121785,-84.3493842,11
Hampton Place,34.2521207125,-84.353170675,11
Hampton Station Boulevard,34.24949303846153,-84.35220702307691,11
Hampton Station boulevard,34.254126,-84.3541315,11
North Hampton Trail,34.251319725,-84.35158934,11
Cotton Creek Drive,34.24915244,-84.34907787,11
Bluegrass Way,34.2628309,-84.3747969,11
Carriage Way,34.261528850000005,-84.376538,11
Creek Side Way,34.270496666666666,-84.36882168333334,11
Huntington Drive,34.258755188888884,-84.37382459999999,11
Legacy run,34.258672175,-84.375679825,11
Old Lantern Way,34.264537014285715,-84.37059328571429,11
Saddlehorn Trail,34.262755940909095,-84.37076605454546,11
Trailside Way,34.2601363,-84.3724768,11
trotters Way,34.26189636666666,-84.37688116666668,11
Tunnel Hill Drive,34.271628568888886,-84.36548894666667,11
Brown Walk,34.269014,-84.41257006999999,11
Busbee Trail,34.26617606000001,-84.41450963999999,11
Carter Lane,34.26838323333333,-84.40956211666666,11
Conley Drive,34.2712985,-84.40603051666666,11
Griffin Court,34.26982621025642,-84.40582905897436,11
Hardwick Drive,34.269346025000004,-84.4047469375,11
Harris Walk,34.26914423333333,-84.41120006666667,11
Maddox Place,34.26585167272727,-84.4123782,11
Miller Heights,34.26695868235294,-84.41255723529412,11
Rabun Caurt,34.2669796,-84.4018644,11
Russell Court,34.26735123076923,-84.40662493846155,11
Sanders Court,34.2659739375,-84.4103341,11
Telfair Way,34.267701847619044,-84.40282044761905,11
Walker Court,34.27038043636363,-84.40346196363636,11
Harmony Drive,34.26792546585366,-84.4109104609756,11
Harmony Drive,34.26811148095238,-84.41096852142856,11
Barnes Trail,34.27133966521739,-84.41575039130434,11
Candler Trail,34.275521766666664,-84.41639802499999,11
Gilmer Court,34.27327964,-84.41753826,11
Harmony Drive,34.27433371351351,-84.41808712162164,11
Lumpkin Way,34.272967814285714,-84.41254490714284,11
Schley Trail,34.2764479,-84.41897414545453,11
Talmadge Lane,34.269498365217395,-84.41494849130437,11
Troup Court,34.275058666666666,-84.42129383333334,11
Vandiver Court,34.271263385714285,-84.41170594285713,11
Forsyth Trail,34.274236375,-84.4192939,11
gordon Circle,34.27386223999999,-84.41529032,11
Heritage Town Parkway,34.24965019772727,-84.38216827727274,11
Lakes Drive,34.241712642105256,-84.36829762631578,11
Legacy Drive,34.249783575,-84.38583514999999,11
Tuscan Court,34.24273248571429,-84.37069235714287,11
Tuscan Way,34.24314895,-84.37189523333332,11
Old Rocky road,34.23950836666666,-84.36225063333335,11
Autumn Brook Drive,34.23415072272728,-84.43632875454544,11
Evie Lane,34.2304343,-84.434546955,11
Mountain Falls Way,34.238867,-84.43887243750001,11
North ridgeview court,34.241452387500004,-84.4396569125,11
Ashford Estates Avenue,34.24519679,-84.44672605999999,11
Brooke Park Drive,34.23679364,-84.45088283,11
Mountain Point Drive,34.24166027272727,-84.44883546363636,11
Stratford Estates AMnor,34.245645960000004,-84.43605864,11
Waterford Estates Manor,34.24711662,-84.43922499333334,11
Windsor estates Way,34.24452259166666,-84.44303545,11
river estates Parkway,34.24501232777778,-84.44433542407408,11
Belmont Drive,34.22557684,-84.42952865,11
Pebblebrooke Lane,34.219987880000005,-84.43768073999999,11
Pebblebrooke Run,34.22175610263158,-84.43754709473684,11
Pebblebrooke Trace,34.22152378,-84.43841043333333,11
Pebblebrooke Walk,34.223444275,-84.43678215,11
Forrest trace,34.22016363333333,-84.47114868888889,11
Mountain Vista Boulevard,34.22075899047619,-84.4720911,11
Mountain Vista Boulevard,34.220746788888896,-84.47198733333333,11
Mountain Vista Boulevard,34.21642268387096,-84.47302028225806,11
Cabinwood Trail,34.21580328125,-84.47303848125,11
Autumn Ridge Drive,34.21953797142857,-84.47499942142858,11
Eaglewood Way,34.21655358,-84.47259029,11
Hidden Hills Court,34.2191101,-84.47216062,11
Pinnacle Court,34.21935535,-84.47383239999999,11
Spring Hill Drive,34.219075363636364,-84.4749973181818,11
Sunset Vista Court,34.21680071428572,-84.47422901428571,11
Treetops Court,34.21863785,-84.47387305000001,11
Bridgewater Place,34.20334673,-84.43550287000002,11
Crown Court,34.193227375000006,-84.42856935,11
Kings point drive,34.1974763,-84.43103296363635,11
Knights Bridge drive,34.193907773333336,-84.43281268,11
Old Avery Court,34.20736036,-84.43095826,11
Regal Way,34.1961813,-84.4300041,11
Royal Oaks Drive,34.19492258648649,-84.42972980810812,11
Sweetbriar Court,34.20748319285714,-84.4370823285714,11
Sweetbriar Lane,34.207557381818184,-84.43939411818181,11
Tower Trace,34.19283197,-84.43085637000001,11
Augusta Walk,34.30526644761905,-84.46492524285713,11
