Name,X,Y,Label
Dallas Circle,33.944866640845085,-84.59236960140846,11
Clearbrook Course Southwest,33.93189265,-84.61658435,11
River Heights Walk Southeast,33.928647500000004,-84.43259833333333,11
Wynford Avenue Southwest,33.918391118518514,-84.63970461851852,11
Holland Road Southwest,33.944278163076916,-84.71361731076924,11
Bimini Court Southwest,33.92503036666667,-84.5642833,11
Lakewood Road Southeast,33.93459131,-84.55175042333335,11
Westbury Lane Southwest,33.9113473,-84.60957694999999,11
Maryland Avenue Southwest,33.910631190909086,-84.56953956363637,11
North Park Place Southeast,33.904469199999994,-84.478257375,11
Rosedawn Lane Southeast,33.92757935,-84.47491020000001,11
Crepe Myrtle Circle Southeast,33.941921,-84.41736353333334,11
Morris Street,33.90457615,-84.52298015,11
Tam O Shanter Drive,33.93651497142857,-84.43149525714286,11
Spring Valley Road,33.90496241666666,-84.54483841666666,11
Wynford Place,33.92017633333334,-84.64063226666667,11
Frasier Street Southeast,33.94647019166666,-84.53506333333333,11
Cherbrooke Lane,33.928790766666665,-84.58207036666667,11
Saine Drive Southwest,33.91605602666667,-84.55551669333333,11
Boyds Drive,33.938598012499995,-84.4964534125,11
Summer Gate Court,33.904413000000005,-84.55820815,11
Winthrop Circle,33.92918681276596,-84.45824873829787,11
Winthrop Circle,33.92928357692308,-84.46044363846156,11
Cavalry Drive,33.94524854545455,-84.57509118181818,11
Steadman Terrace Southwest,33.9308622,-84.64342159999998,11
Dura Drive Southwest,33.91829363333334,-84.58137773333334,11
Dura Drive Southwest,33.91689793888889,-84.58114385555557,11
Forest Court,33.9149211,-84.56730114999999,11
Holt Road Northeast,33.94561072857143,-84.47770747857143,11
North Park Drive,33.94643341666667,-84.527718575,11
Karl Court,33.941583666666666,-84.63710233333332,11
Bolan Street Southeast,33.93974894,-84.54942894,11
Kolb Ridge Drive Southwest,33.906222199999995,-84.5963659,11
Wilburn Drive,33.92264041904761,-84.58544564285714,11
Wilburn Drive,33.922281090625,-84.58622716875001,11
Linden Lane Southwest,33.92077066666666,-84.56844333333333,11
Olde Bridge Court,33.92759625,-84.721977875,11
Charlton Trace,33.932454825,-84.58395072083333,11
Powers Ford,33.927799688,-84.45564623199999,11
Hallman Circle Southwest,33.930046035714284,-84.64585739285712,11
Tranquil Lane,33.90672168333333,-84.6864466,11
Spring House Court Southeast,33.94359817777778,-84.44269925555555,11
Camden Court Southwest,33.929829080000005,-84.62018736,11
Saddlebred Lane Southeast,33.939158531578954,-84.4569497368421,11
McCormick Way Southwest,33.913247714285724,-84.58608578571429,11
Bollingbrook Road,33.916459233333335,-84.46023166666667,11
Fenbrook Way Southwest,33.944788966666664,-84.66589803333333,11
Ritcherson Street,33.9117145,-84.55014650000001,11
Pine Ridge Trail,33.93959220000001,-84.4845063,11
Terrydale Drive Southeast,33.94439773125,-84.491784921875,11
Cobb Parkway South,33.906264480000004,-84.49048584,11
Cheatham Drive,33.93732264444445,-84.6086344,11
Sugar Springs Way,33.927030775000006,-84.5668196625,11
Oak Leigh Valley Drive,33.923541324999995,-84.69394575000001,11
Ashborough Way Southeast,33.923495683333336,-84.49693785000001,11
Greenwood Trail Southeast,33.93225794166667,-84.46365050833333,11
Chase Brook Drive,33.91989046923077,-84.69538980000002,11
Martin Way,33.94710883333333,-84.61598599999999,11
Haddonfield Court,33.93095054285714,-84.67242987142858,11
Vista Circle Southeast,33.9463218,-84.5306073,11
Leader Road Southwest,33.926590688888886,-84.55317273333334,11
Amberton Lane,33.92474685581396,-84.69844525581394,11
Summit Avenue Southeast,33.94714997777778,-84.54352593333334,11
Kimberly Way,33.9463965,-84.57976900000001,11
Kimberly Way,33.9464552,-84.57831662,11
Kimberly Way,33.94590564285714,-84.57774260714287,11
Wynnes Ridge Circle Southeast,33.91506926666666,-84.46923082222222,11
Wynnes Ridge Circle Southeast,33.914313408571424,-84.46946558857145,11
Wood Glen Lane,33.93970996923077,-84.4886118,11
Gibbs Street,33.93258233103448,-84.53067123448277,11
Gibbs Street,33.931437200000005,-84.53632155,11
Haven Drive Southeast,33.930261939999994,-84.55288052,11
Cochran Road,33.91282828571429,-84.54559527142858,11
Tuckers Farm,33.92755471428571,-84.45114914285715,11
Eastgate Circle,33.9042231,-84.600024,11
Poplar Springs Road Southwest,33.918105295652175,-84.72331224347828,11
Hidden Glen Drive Southeast,33.92022525,-84.49858581666666,11
D & B Drive Southeast,33.91927965,-84.48592922,11
Lullingstone Drive Southeast,33.93482603548387,-84.47944363548386,11
Amsterdam Avenue Southeast,33.90459367142857,-84.4828155,11
Stepney Court Southeast,33.936022427272725,-84.48009682727273,11
Moss Lane,33.918545233333326,-84.47526938333333,11
Haven Drive Southwest,33.930200799999994,-84.5539904,11
Little John Trail,33.937174766666665,-84.4881429,11
Twin Brooks Drive,33.93636868666667,-84.50269504666667,11
Sherwood Lane,33.945734099999996,-84.41177573076924,11
Kolb Farm Circle Southwest,33.90854453076923,-84.59835546538463,11
Kolb Farm Way Southwest,33.90905096,-84.5968121,11
Villa Rica Way Southwest,33.94557250769231,-84.6215915923077,11
Fairground Street Southeast,33.93728732272728,-84.53466884090909,11
Westward Court Southwest,33.9170536,-84.5803544,11
Westward Court Southwest,33.916847628571425,-84.57939224285715,11
Manning Way,33.9474512,-84.5824368,11
Barber Road,33.916366476,-84.546348504,11
Brentwood Place,33.930738950000006,-84.47641684999999,11
Hampton Road Southwest,33.90502202142857,-84.6001769,11
Thrasher Drive Southwest,33.9088998,-84.572884,11
Wynford Walk Southwest,33.91875816666667,-84.6384285,11
Morrison Road,33.94237998378378,-84.67851713243243,11
Hudson Road,33.939378552173906,-84.52537147826088,11
Jubilee Court,33.92857546153846,-84.68943792307692,11
Powers Ferry Road Southeast,33.90836810666667,-84.4651038,11
Sandpiper Parkway,33.928565633333335,-84.4759679,11
Tuxedo Drive Southeast,33.932080174999996,-84.48455915625,11
Concord Drive,33.91141985454545,-84.53854625454545,11
Echo Mill Court,33.91895166,-84.71060604,11
Echo Mill Court,33.91878845,-84.70905360999998,11
Pleasant Oak Court,33.9231627,-84.56092000000001,11
Pinehurst Circle Southeast,33.939980000000006,-84.42263017999998,11
Torreya Way Southeast,33.91181768333333,-84.46898395000001,11
Stately Oaks Court,33.92615066666667,-84.69463777777779,11
Club Drive Southeast,33.93602115,-84.42417035,11
Club Drive Southwest,33.94178256666667,-84.55246216666667,11
Kay Road Southwest,33.911572199999995,-84.5591668375,11
Brookwest Drive,33.919857012499996,-84.63307986250001,11
Old Paper Mill Drive,33.93148082692307,-84.45509888846155,11
Rose Lane Southeast,33.942384989999994,-84.52370671000001,11
Roxton Circle,33.93626165,-84.58094205,11
Sweet Bottom Court Southwest,33.9221263,-84.59483780000001,11
Cheatham Court,33.91552412,-84.5955759,11
Reed Road,33.91844235,-84.54802331363636,11
Bedford Street,33.94658812142857,-84.66099746428573,11
North Woodland Drive,33.94636452500001,-84.56524924375,11
Ardmore Road Southwest,33.9059125,-84.60014225,11
Willow Oak Trail,33.93322318313253,-84.68796886265059,11
Cooks Pond Way,33.914957,-84.65094633333332,11
South Hillcrest Drive,33.94570533478261,-84.56102627391304,11
Poplar Street,33.91386561666667,-84.54483584999998,11
Springhollow Drive Southwest,33.92039795,-84.57270051,11
Lisa Drive Southeast,33.9325203,-84.48900655,11
Laurel Wood Drive,33.930158872727276,-84.57251266363636,11
Shore Drive,33.94599568571429,-84.52421402857142,11
Rebecca Drive Southeast,33.91865905,-84.55190675,11
Rebecca Drive Southeast,33.9184935,-84.5516527,11
Lake Circle,33.921563488888886,-84.51967187777777,11
Lake Circle,33.92151464347826,-84.5207473478261,11
Wilson Circle Southwest,33.91547465,-84.5896596,11
Benningfield Drive Southwest,33.908888133333335,-84.6089057375,11
Norwick Lane Southwest,33.90608433333333,-84.60038466666667,11
Kingsbridge Pass,33.92753567333333,-84.70019468000001,11
Arrington Court,33.91473695,-84.61334816666665,11
Clearbrook Course,33.930615025,-84.6166922875,11
Jade Cove Drive,33.915387076923075,-84.65435792307693,11
Gant Quarters Court Southeast,33.94735695,-84.46734665,11
Old Mill Trace Southeast,33.926933057142854,-84.46018623571429,11
Dyke Lane Southeast,33.90754666666667,-84.48118046666667,11
Pickett Road,33.93531543,-84.56880477,11
Hardage Drive Southwest,33.946146043478265,-84.60086653913044,11
Cooks Pond Drive,33.914172666666666,-84.65258966666666,11
Colston Court Southwest,33.9385688,-84.57840565000001,11
Olive Circle Southwest,33.907633264705886,-84.55497695882352,11
Hickory Sticks Lane,33.9377726,-84.613662125,11
Gardenside Circle Southeast,33.93482306712329,-84.48479658356165,11
Mossy Creek Drive Southeast,33.943498899999994,-84.4927154,11
Springview Place,33.91552875,-84.64153095,11
Park Circle Southwest,33.93221828421053,-84.55444409473685,11
Walker Street,33.93531038333333,-84.53521218333331,11
Holland Road,33.938579425,-84.71186887500001,11
Windstream Way,33.904854666666665,-84.5612975,11
Heathcliff Lane,33.928571524999995,-84.466527125,11
Davenport Circle,33.93038068979592,-84.71282637346938,11
Vermeer Court,33.907972066666666,-84.48286753333333,11
Garrison Commons Southwest,33.94697265,-84.63062215,11
Twin Brooks Court,33.936944072222225,-84.5015782611111,11
Wynford Way,33.9209963,-84.63814651999999,11
Sutton Drive,33.9390423,-84.6392039,11
Lucky Drive Southeast,33.947223550000004,-84.479702825,11
Luther Court,33.938207213333335,-84.65295588000001,11
Byron Court,33.908038733333335,-84.62120713333333,11
Hamlin Drive,33.938027100000006,-84.60683715555557,11
Mathews Circle Southeast,33.94645078888889,-84.50923662222222,11
Grantham Way,33.9346880047619,-84.58320531904762,11
Grantham Way,33.9345308,-84.58487745,11
Freyer Court Southwest,33.9158755,-84.58409800000001,11
Harrowgrove Court,33.940765920000004,-84.58944466,11
Autumn Chase Court,33.93771742,-84.58911864000001,11
Maple Bridge,33.94296644166666,-84.41408188333334,11
River Heights Crossing Southeast,33.931033654838714,-84.4341920032258,11
Trellis Lane Southeast,33.934618375,-84.48534865,11
Sheperd Drive,33.945453816666664,-84.66918364166666,11
Oak Street Southeast,33.91145562222222,-84.54635221111111,11
Pine Springs Lane Southeast,33.94145356,-84.47564634,11
Brook Hollow Circle,33.93644734,-84.43241395999999,11
Carnes Drive Southeast,33.93517943529412,-84.55051487058824,11
Desford Court,33.912948883333335,-84.61047688333333,11
Arden Drive Southwest,33.91953335151515,-84.56789338787877,11
Homer Corn Drive,33.91073096875,-84.5308534625,11
Wood Hollow Lane,33.90978167272727,-84.46854058181817,11
Naomi Street Southwest,33.911319,-84.5925315,11
Old Chelsea Circle Southeast,33.94055293333333,-84.4671301,11
Yellow Transit Drive,33.90591665454546,-84.4951862090909,11
Palmer Drive,33.935568860000004,-84.60724178,11
Goldenwood Court Southwest,33.93698991428571,-84.68791328571429,11
Beauregard Drive,33.93453574210527,-84.57357001052631,11
Riverlook Parkway Southeast,33.9254126,-84.43273995000001,11
Riverlook Parkway Southeast,33.92887625,-84.434109525,11
Moccasin Way,33.9064708,-84.6131848,11
Chestnut Hill Drive Southwest,33.93895273076924,-84.58700585384615,11
Mc Pherson Drive,33.919828243750004,-84.65835574375001,11
Laurel Wood Court,33.92999426,-84.57229862,11
Emerald Chase,33.93450382727273,-84.65363392727272,11
Hammond Woods Circle Southwest,33.911406183333334,-84.59063466904762,11
Hammond Woods Circle Southwest,33.91444236666666,-84.5904938,11
White Avenue Southeast,33.9432131,-84.51714294615385,11
Lower Roswell Road Southeast,33.94601632142857,-84.46257052857142,11
Lower Roswell Road Southeast,33.94340928333333,-84.46421254999998,11
Sagamore Hill Drive,33.93401339375,-84.47141620625,11
West Booth Road Extended Southwest,33.920674084375,-84.56065510625001,11
Fairfield Drive Southwest,33.913981205263156,-84.63220541052631,11
Dink Lane,33.904353099999994,-84.54401697142858,11
Brushstroke Court Southeast,33.94001974999999,-84.44146458,11
4th Street,33.92063589,-84.51966596999999,11
Red Oak Run Southwest,33.921509171428575,-84.56078387142857,11
River Heights Walk Southeast,33.9279362,-84.4330528,11
Wynford Colony Southwest,33.91954642615385,-84.63979448615385,11
Bywater Place Southeast,33.9259609,-84.4778221,11
South Park Place Southeast,33.9043266,-84.4777666,11
Stonewein Drive Southeast,33.92494,-84.47720633333334,11
Reeves Lake Drive Southwest,33.925242499999996,-84.5767645,11
Reeves Lake Drive Southwest,33.92683184411764,-84.57789061764707,11
Reeves Lake Drive Southwest,33.925871875,-84.57713625,11
Olive Springs Place,33.909913933333335,-84.55234990000001,11
Hamilton Place,33.94431538333334,-84.49613289999999,11
Airport Court,33.905131139999995,-84.49840099000001,11
Old Canton Road,33.94701776666667,-84.46153823333333,11
Fielding Court,33.93943294,-84.59112048,11
Garrison Road Southeast,33.93805629999999,-84.55309987999999,11
Henry Street,33.931743742857144,-84.54310252857144,11
Chamirey Drive Southwest,33.90440475,-84.59472625000001,11
Cameron Ridge Drive Northwest,33.91340238636363,-84.42796659090908,11
Cameron Glen Court,33.91572025,-84.43045425,11
Lameloise Lane Northwest,33.91140789999999,-84.41518528333333,11
North Powers Ferry Road Northwest,33.90481148181818,-84.41628067272727,11
River Crest Court,33.92128742222222,-84.42931634444444,11
Chestnut Rose Lane,33.909643428571435,-84.40401957142856,11
Edgewater Trail,33.9316321875,-84.40925093749999,11
River Chase Circle Northwest,33.92157816125,-84.42801837875001,11
Foxridge Lane,33.91327485,-84.40566249285715,11
Parc du Chateau Northwest,33.90504398,-84.41551688666667,11
Edgewater Court,33.930469325000004,-84.41681755,11
Heards Forest Drive,33.91486205789473,-84.42530019473685,11
Whitner Lane,33.908381,-84.40478350000001,11
Pointe Ridge Drive,33.940752847619045,-84.4054287809524,11
Spring Oaks Court,33.9087514,-84.40916239999999,11
Riveredge Lane Northwest,33.90436185,-84.44196755,11
Heards Ferry Road Northwest,33.919315995238094,-84.41000854523811,11
Winding Creek Trail Northwest,33.92981655185185,-84.40775992222223,11
New Northside Drive Northwest,33.910267166666664,-84.43066208333333,11
South Mount Vernon Highway,33.904990950000006,-84.41666733333334,11
Arundel Drive Northwest,33.90644040625,-84.42041353125,11
Cameron Valley Court Northwest,33.913648,-84.42943285714286,11
Old Creek Trail Northwest,33.92271910476192,-84.41535618571429,11
Winterthur Drive Northwest,33.91806996896551,-84.43647235517241,11
Winterthur Drive Northwest,33.91482996415095,-84.4380741301887,11
Powers Point Court,33.906574,-84.423523,11
North Devereux Court Northwest,33.908088344999996,-84.41726839,11
Old Post Road Northwest,33.917265099999995,-84.41108832142856,11
Fair Oaks Manor Northwest,33.91432970588236,-84.40974981764705,11
River Glen Trace,33.92252584285715,-84.43287674285715,11
New Northside Drive Northwest,33.90918623333334,-84.43170489583332,11
Heards Drive Northwest,33.9159617,-84.41420395,11
Heards Drive Northwest,33.91982940588235,-84.42112168823529,11
Winterthur Lane Northwest,33.91282591627907,-84.43615122558141,11
Powers Ridge Place Northwest,33.906403768749996,-84.42314400000001,11
Chestnut Oak Court,33.90864804285714,-84.40601028571429,11
Glen Oaks Drive Northwest,33.908141135714295,-84.40838428571428,11
Mtn Creek Trace Northwest,33.9251771,-84.42373883809523,11
Mountain Creek Trail Northwest,33.92648533333333,-84.42142648333333,11
Riverside Drive Northwest,33.912538264,-84.407665692,11
Lachare Court,33.91417175,-84.4160465,11
Old Hickory Point Northwest,33.924607577272724,-84.41798915454545,11
Edgewater Drive Northwest,33.92936426923077,-84.41063968461539,11
West Idlewood Lane,33.90500221666667,-84.40541905,11
Tanacrest Drive Northwest,33.9300908375,-84.4048886125,11
River Chase Point,33.92100572222222,-84.42764696666667,11
Bridgewater Drive Northwest,33.92936739032258,-84.40621217419354,11
Riley Terrace,33.9120058,-84.411183,11
River Overlook Drive Northwest,33.928390325,-84.41723656428573,11
Coldstream Court Northwest,33.917363099999996,-84.40538904285715,11
Weatherly Drive Northwest,33.92233970909091,-84.41277471818181,11
Black Water Trail Northwest,33.93607773684211,-84.40627591578948,11
Heards Creek Drive Northwest,33.92082388,-84.41779564,11
Chestnut Hall Lane,33.9070640375,-84.40565840000001,11
North Mount Vernon Highway,33.91032673666667,-84.40783738,11
Riverside Trace Northwest,33.9232453516129,-84.42199673225807,11
Brickstone Drive,33.90720797777778,-84.42625277777778,11
Brookview Circle,33.906385078947366,-84.42551241578947,11
River Chase Ridge,33.921665233333336,-84.42592796666666,11
Mountain Brook Lane Northwest,33.92585424,-84.415759668,11
Powers Ridge Court Northwest,33.90523312222222,-84.42355263333333,11
Powers Ridge Court Northwest,33.90524868461539,-84.42302586923076,11
Old Riverside Drive Northwest,33.93465825925926,-84.4115590037037,11
Bainbridge Drive Northwest,33.909468916,-84.422562856,11
Riveredge Parkway Northwest,33.9104334,-84.43274836666666,11
Wesley Oak Road Northwest,33.917589353333334,-84.41323157333333,11
Crossing Valley Lane,33.907233749999996,-84.4266078,11
Amberidge Trail Northwest,33.93400542105263,-84.40532663157896,11
Riverwood Drive Northwest,33.92389122666666,-84.40445966666667,11
Winterthur Way Northwest,33.9159742,-84.434914875,11
Cameron Glen Drive Northwest,33.91542277894737,-84.42978248947368,11
East Idlewood Lane,33.904653333333336,-84.40416316666666,11
Winding Creek Court Northwest,33.93088285,-84.40750535000001,11
Old Vermont Place Northwest,33.9200378,-84.42212690000001,11
Riley Ridge Road,33.9107132875,-84.41198829999999,11
Weatherly Lane Northwest,33.92114302307692,-84.4110872923077,11
Weatherly Lane Northwest,33.92068991538462,-84.41084246923076,11
Lachaize Circle Northwest,33.91311943333333,-84.41575347777777,11
Overhill Court Northwest,33.920751075,-84.41587785,11
Dupree Drive Northwest,33.90498256,-84.41737659,11
Mount Vernon Parkway Northwest,33.906069031578944,-84.41040497368421,11
Riverside Parkway,33.921438,-84.404758,11
Riverside Parkway,33.92117628571429,-84.40573842857142,11
Idlewood Drive Northwest,33.904811394736846,-84.4072286631579,11
Old Powers Ferry Road Northwest,33.904870377777776,-84.42017071666666,11
Glen Errol Road Northwest,33.911218,-84.40517,11
Edgewater Trail Northwest,33.9272588875,-84.40786648125,11
Winding Creek Trail,33.9317011,-84.40890379999999,11
Widgeon Lane Northwest,33.9044116,-84.4134026,11
Ferry Crossing Landing Northwest,33.92541270869566,-84.42734655652175,11
Riley Place Northwest,33.91122069,-84.41177217999999,11
Tanacrest Circle Northwest,33.931428,-84.404964,11
Ivy Falls Drive Northwest,33.92183797777778,-84.41980589444444,11
Winterthur Close Northwest,33.912400665,-84.44174659000001,11
Heards Overlook Court Northwest,33.91626588888889,-84.42408566666667,11
Whitner Drive Northwest,33.9080919375,-84.40536158333333,11
Old Stratton Chase,33.921893733333334,-84.40864918333334,11
Old Harbor Drive Northwest,33.936800166666664,-84.40397283333333,11
Overview Drive Northwest,33.9055384,-84.42155260000001,11
Camden Court Northwest,33.90934652142857,-84.42242827857145,11
Benita Trace Northwest,33.922536316666665,-84.42244843333333,11
Riverwood Place Northwest,33.90453233333333,-84.420947,11
River Overlook Court,33.928986716666664,-84.41749045833332,11
Tanacrest Court Northwest,33.930712222222226,-84.40543666666666,11
River Oak Place Northwest,33.909652799999996,-84.42014963076923,11
Winterthur Ridge,33.917027964285715,-84.43482465,11
Marseilles Drive,33.912367624137936,-84.41484842068967,11
North Harbor Drive Northwest,33.93818736875,-84.40479739375,11
Mossy Vale Way Northwest,33.933986,-84.405684,11
Sologne Court Northwest,33.914310400000005,-84.4155724,11
Powers Ferry Road Northwest,33.91406151935484,-84.41936258064516,11
Powers Overlook Court,33.9047007375,-84.42519809999999,11
Mountain Brook Way Northwest,33.92737793333333,-84.41330007222223,11
Puryear Path,33.9178898,-84.7235403,11
Dallas Road,33.94008,-84.7234377,11
Barrett Parkway,33.94497927692308,-84.62417026153845,11
Barrett Parkway,33.93822904285714,-84.62832485102042,11
Barrett Parkway,33.937479248275864,-84.62857500000001,11
Villa Rica Road Southwest,33.92993705,-84.63260825,11
Barrett Parkway,33.930312900000004,-84.6326001375,11
Assault Strip 110/290,33.911732074999996,-84.50691252499999,20
Spinks Drive Southeast,33.92288754444444,-84.50485391111111,11
Cobb Parkway South,33.904966300000005,-84.48933383333332,11
Delk Road Southeast,33.922867100000005,-84.48550270000001,11
Delk Road Southeast,33.92268435,-84.4846787,11
Lower Roswell Road Southeast,33.943701275,-84.46445531250001,11
Lower Roswell Road Southeast,33.946946833333335,-84.46132206666668,11
Windy Hill Road Southeast,33.905609600000005,-84.464521925,11
Wildwood Parkway Southeast,33.914080271428574,-84.45576538571429,11
Wildwood Parkway Southeast,33.91346555,-84.455737675,11
Northside Drive Northwest,33.91316006923077,-84.43290735384615,11
Northside Drive Northwest,33.90806845714285,-84.43260355714287,11
New Northside Drive Northwest,33.90915954285715,-84.42993277142857,11
Atlanta Street Southeast,33.945977420000006,-84.54739416,11
Atlanta Road Southeast,33.93502202857143,-84.54073452857143,11
Generals Drive,33.928023192156864,-84.53848515490195,11
South Marietta Parkway Southeast,33.942412025,-84.5174053,11
Powder Springs Creek,33.9068895,-84.719124,16
Olley Creek,33.93138308846154,-84.54714496923079,16
Mill Creek,33.926632316326526,-84.7112882244898,16
Mud Creek,33.93065752941177,-84.64805017647059,16
Mill Creek,33.91357306086957,-84.71512883152174,16
Mud Creek,33.90702146666666,-84.6412756,16
Ward Creek,33.93934591549295,-84.58105466056337,16
Nickajack Creek,33.907208804,-84.54794483200001,16
Mud Creek,33.921186000000006,-84.64557411666667,16
Noses Creek,33.9466425,-84.619630175,16
Mud Creek,33.93669214285714,-84.64691685714287,16
Rottenwood Creek,33.928330535,-84.4818118475,16
Turtle Lake,33.945522124390244,-84.4543967414634,16
Rottenwood Creek,33.90907788902439,-84.47433740121951,16
Olley Creek,33.9164102125,-84.5627116325,16
Ward Creek,33.92319081923076,-84.59799655769231,16
Mud Creek,33.937723430000005,-84.636740755,16
Power's Island,33.90602721176471,-84.44473211764705,15
Noses Creek,33.927969435483874,-84.62368588709676,16
Ward Creek,33.91550745256411,-84.61951463205128,16
Olley Creek,33.92290829,-84.55275975,16
Ward Creek,33.926122572000004,-84.591148828,16
Rottenwood Creek,33.92819529999999,-84.48684059999998,16
Lost Mountain Park Lake,33.938333648148145,-84.69485079074074,16
Mill Creek,33.932676361702114,-84.70468570212766,16
Reeves Lake,33.925970430769226,-84.58086557252747,16
Rottenwood Creek,33.942678619999995,-84.53879529999999,16
County Farm Lake,33.904775746153845,-84.58474501538461,16
Heards Creek,33.92405691826924,-84.41975590673079,16
Ward Creek,33.93247934705882,-84.58756105490194,16
Olley Creek,33.9046558,-84.5786344,16
Noses Creek,33.907878789473685,-84.63021847368422,16
Rottenwood Creek,33.9255642,-84.50697675,16
Mcneels Lake,33.927388674999996,-84.60885433269232,16
Water Lake,33.908442586111114,-84.48502165555554,16
Michael R Clotfelter Lake,33.93211477027027,-84.56403211351353,16
Tamarack Lake,33.92142802676056,-84.67370851830985,16
Stokes Lake,33.94685224117647,-84.6024827882353,16
Pine Lake,33.931845536170215,-84.55111173404255,16
John Knox Presbyterian Church,33.940261,-84.4905508,10
Westminster Square,33.90549707857142,-84.48108106428572,12
Airport Industrial Park,33.907819044444445,-84.49581985,19
Atlanta Country Club Golf Course,33.935278238524596,-84.42802815409837,20
City Club Marietta,33.941974130769225,-84.55794253653848,6
Cheatham Hill Memorial Park,33.94424039375,-84.6069744625,9
Kennesaw Memorial Cemetery,33.94668446666666,-84.59297930000001,9
Al Bishop Softball Complex,33.90567958333333,-84.5864028125,6
Fair Oaks Park,33.91826209090909,-84.56428036363637,6
Steve & Virginia Tumlin Park at Hickory Hills,33.934908271428576,-84.56437796190475,6
Aviation Baseball/Softball Complex,33.93870475384615,-84.52828387692307,6
Terrell Mill Park,33.93880571,-84.46298327,6
Larry Bell Park,33.94134681428572,-84.53670728095238,6
Chattahoochee River National Recreation Area - Johnson Ferry South,33.93944497446808,-84.41169718723405,6
Laurel Park,33.947459525,-84.57318235,6
A L Burruss Nature Park,33.924887176,-84.50960305999999,6
Wildwood Park,33.93064266666667,-84.52112535185186,6
Enclave at Riverwalk,33.907896718749996,-84.46154128124999,12
Riverwalk at Wildwood,33.91052142777778,-84.46216902222221,12
Marietta Walk,33.94558873793103,-84.55280990000001,12
Manget,33.94624063,-84.5384505,12
Kennesaw State University Marietta Campus,33.93810769137931,-84.51950994482759,1
Valencia Hill,33.91625897857143,-84.46452926428572,12
Lauren Heights Apartments,33.94367591538462,-84.52434084615385,12
Marietta High School,33.945638216666666,-84.58408891666666,1
Dunleith Elementary School,33.917515664285716,-84.55879093571427,1
Kemp Elementary School,33.92981824,-84.7020648,1
Still Elementary School,33.93300004,-84.66333200666666,1
Rivers Call Boulevard Southeast,33.914846399999995,-84.45645076666666,11
High Trail Southeast,33.914089046875,-84.45329466562501,11
Hazelbrook Way Southeast,33.91270496666667,-84.45252755833334,11
Soaring Hawk Point Southeast,33.91607308999999,-84.45411342,11
Gatestone Way Southeast,33.9165017,-84.45257305999999,11
Riverlook Pkwy SE,33.92790028333334,-84.43876153333333,11
Riverside Drive Northwest,33.916256849999996,-84.4066636,11
Riverside Drive Northwest,33.915877249999994,-84.40666295,11
Northside Drive Northwest,33.90601163333333,-84.43183856666667,11
Northside Drive Northwest,33.9064505,-84.4320024,11
South Cobb Drive,33.935200975,-84.5426617375,11
South Cobb Drive,33.9358506,-84.5402517,11
Cedar Mill Court,33.91322685,-84.70790015,11
Amberton Lane,33.929746071428575,-84.69927604285715,11
Amberton Passage,33.92928152857143,-84.69930314285713,11
Planters Hill Drive,33.9278819,-84.68494761818182,11
Flowers Court,33.929145899999995,-84.6848579,11
Cotton Gin Drive Southwest,33.92859383157895,-84.68695103684212,11
Thayer Drive,33.90503243888889,-84.67645423333333,11
Youngstown Place,33.9046106,-84.67644455,11
Whitman Drive,33.90549868000001,-84.67900537999999,11
Spring Mountain Road,33.907094220000005,-84.68327177,11
Ruby Mountain Street,33.90617398461539,-84.68195316923077,11
Snow Mountain Court,33.90798042857143,-84.68159135714286,11
Sarina Drive Southwest,33.90513896666666,-84.63652138333332,11
Plainsman Drive,33.904824725,-84.64801242499999,11
Robinson Forest Road Southwest,33.90544480625,-84.64311976875,11
Robinson Forest Court Southwest,33.9057437,-84.64240622,11
Robinson Forest Place Southwest,33.904701360000004,-84.64321004,11
Double Creek Drive,33.90473793333334,-84.65198936666667,11
Buffer Way,33.904569685714286,-84.65275612857144,11
Dowell Farm Trace,33.91004576666666,-84.6389525,11
Macland Square Drive,33.9042819,-84.60853653333334,11
Macland Square Drive,33.90429195,-84.6086679,11
Sage Ridge Drive,33.915344363157885,-84.63802063157895,11
Brody Drive Southwest,33.91827264545454,-84.63554703636363,11
Brody Lane Southwest,33.9182342,-84.63527262,11
Addie Pond Way,33.924001103448276,-84.64074910689655,11
Baird Circle,33.924875549999996,-84.63742640000001,11
Trey Court,33.924500359999996,-84.64144576,11
Emma Jean Place,33.92391745555556,-84.64378224444444,11
Beebe Lane,33.923179899999994,-84.642278275,11
Sandtown Place Drive Southwest,33.929072733333335,-84.63697309999999,11
Sandtown Place Court Southwest,33.92915955833333,-84.63770338333335,11
Lawson Drive,33.928577425,-84.64095554375,11
Landon Drive,33.92751620000001,-84.64130932727272,11
Hodges Court Southwest,33.927213538461544,-84.63888442307692,11
Hodges Court Southwest,33.927755499999996,-84.63913911428573,11
Hoyle Farm Drive,33.93233325384615,-84.6389878923077,11
Ovalene Lane,33.93084552727273,-84.63905578181817,11
Ovalene Court,33.93133385,-84.63926964999999,11
Paces Farm Trail,33.93270820526316,-84.63688731578947,11
Paces Farm Court,33.93151077500001,-84.6369968,11
Clifford Way,33.932955400000004,-84.63900983333333,11
Hoyle Farm View,33.933366487499995,-84.639701425,11
Andora Lane,33.93256978000001,-84.64390796,11
Moss Stone Lane Southwest,33.9436272,-84.64639128571429,11
Flatstone Way,33.94521342857143,-84.64854366190475,11
